"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ELF4",1581.99151754823,-0.113214246464203,0.0901539651038824,7.39909543853344,0.116241954545043,0.269748552678034
"TRAPPC2",994.074119811884,0.296531483467729,0.117431571061088,7.39175126871891,0.116578427447459,0.270456781903052
"UVSSA",591.590230903437,-0.251168732320669,0.145018148717715,7.38974451002423,0.116670523930469,0.270610439344824
"ABCB6",726.635295682968,-0.16022581397633,0.123353770704906,7.38730979956341,0.116782350996377,0.270809782463452
"GTF2A2",2134.2890304723,-0.130266845837345,0.076101465790422,7.38584162156297,0.116849832902804,0.270906226825179
"TMEM208",1403.70819038578,-0.0882561212932453,0.125026187661324,7.3831355876992,0.116974305098129,0.271108196383919
"PSMA7",10326.5625076474,-0.125757008747215,0.0607942312744874,7.38282128003891,0.116988770589066,0.271108196383919
"RAB9A",1320.58289336723,0.125224996293672,0.0953169231972746,7.38210291111727,0.117021838556062,0.271124777859185
"TNNT1",418.331511014514,-0.312628745059695,0.148711000203937,7.38050495645504,0.117095426686855,0.271210839045282
"MTM1",940.389202311936,-0.0884949013380929,0.109224687418584,7.38017068391775,0.117110825844077,0.271210839045282
"RMDN3",1869.75603683463,0.0205474573018784,0.0790882332369965,7.37909258912549,0.117160503946,0.271265844830052
"EIF4G3",9870.27611915108,0.0709458390376219,0.0475946639672251,7.37806311885009,0.117207959676523,0.271315681879527
"BNIP3",2107.21708568371,0.0851689005067572,0.0818757812710811,7.37736159633539,0.117240308125297,0.271330533933861
"PMAIP1",2446.8913730452,0.0221845443728372,0.0777147472300142,7.3736237157699,0.117412807931729,0.271549559988877
"ARL6",977.080999140608,0.275761945118431,0.130973546913221,7.37399014458788,0.117395887183533,0.271549559988877
"KLHDC10",3200.61713981973,0.18149751524866,0.0681859124198094,7.37390002656116,0.11740004839466,0.271549559988877
"CHST12",1292.02527136921,-0.233237800036087,0.1438214188823,7.36802668880972,0.117671545342773,0.272087818546172
"SP2",1511.31608528923,-0.0185393203789564,0.0991610126549551,7.36512457972009,0.11780591086286,0.27233832199693
"CMTR2",692.152532736942,0.365769002330917,0.141720111208199,7.3641817099421,0.117849595618681,0.27237912943633
"VEZT",2997.98955743835,0.0788219201496727,0.0683772534783922,7.36309307429326,0.117900052617394,0.272435567697833
"PDLIM2",421.294933645217,0.0642018417071861,0.189648013868311,7.3605696361256,0.118017088002006,0.272645791955175
"NIN",7269.24307046049,0.11363560273271,0.0699410733529093,7.3598192375577,0.118051911739384,0.272666038085911
"MIDN",2004.4688924874,-0.213395462273388,0.0979178495927168,7.35740647843159,0.118163945125746,0.27286456805356
"RAI14",4840.57725163121,0.0933489487872607,0.0520439860192327,7.35513138914962,0.118269676179154,0.272999512756331
"TSC22D4",1416.01910401637,-0.281356287703341,0.13549686802462,7.35502620208052,0.11827456669449,0.272999512756331
"ACAD10",605.426730718931,-0.0930347160973014,0.139304377693551,7.3513159073824,0.118447191143348,0.273337662314259
"FAM3A",2611.37477713212,-0.207766052666068,0.0961792254438185,7.34519879977273,0.118732303968897,0.273935192155804
"HASPIN",1794.87383798361,0.0200885736426657,0.077634215606282,7.34371851826194,0.118801393967575,0.273973767926546
"RCHY1",2149.97600421029,0.161821966693773,0.0753103676503263,7.3439753354528,0.118789404728572,0.273973767926546
"RPL39",1547.72240263995,0.0293693613009425,0.111482158001058,7.33875568864414,0.119033298530323,0.274448083411804
"H2AJ",263.462288143257,-0.154203986956067,0.191752690124921,7.33627142337565,0.119149541335427,0.274655574133636
"CWF19L1",2948.23863191745,0.17780806236514,0.069670237667269,7.33364802230159,0.119272408597848,0.274799057862634
"HERC1",3164.27074245539,-0.219290376564055,0.0966815038376643,7.33436458988842,0.119238836443298,0.274799057862634
"MATCAP2",2083.60552460465,0.196002880933611,0.0871725207609606,7.33326028401291,0.119290578305657,0.274799057862634
"YOD1",3722.73341707357,0.141318915481919,0.067700357066497,7.33023946301608,0.119432224008168,0.275012975721372
"ZNF133",516.128600387423,0.138038504396455,0.123687079221078,7.33015878850952,0.119436008953256,0.275012975721372
"PDLIM3",672.12268264123,-0.120618453678316,0.114511206062597,7.32953388333374,0.119465330919732,0.275019968627756
"TMEM9B",776.411550022679,0.0341195673656836,0.135930420985946,7.32834674927443,0.119521052290668,0.27508771889953
"DCAF6",3351.00687677007,0.0698303286008324,0.0766156315975606,7.3261123387756,0.119625995683304,0.275208177843978
"EXOC8",3654.27342130252,0.154955134238426,0.0644989992587214,7.32614236822269,0.119624584727317,0.275208177843978
"RFC5",5965.36432534737,0.0775575621884,0.0538450781926609,7.3231720248732,0.119764223133446,0.275465611484995
"WDR20",1184.84232533632,0.0686784519343869,0.0927821366503524,7.3204890750165,0.119890480565067,0.275634827104438
"MAML1",6450.20044377569,-0.129140405833087,0.0595749677666711,7.32089435533015,0.119871400509805,0.275634827104438
"GATAD2A",8280.74072613013,0.125112485276705,0.0600273424389085,7.31421227192544,0.120186343085585,0.276254329460561
"PPARD",1455.34542455009,-0.152333666694413,0.0890996525627756,7.31207164158644,0.120287397921097,0.276425882813185
"B3GLCT",1775.78165322888,0.194853880279525,0.076906255972576,7.3108959182187,0.120342934887333,0.276492781670217
"BLOC1S6",2836.90607926335,0.128448657632443,0.0831593824647379,7.30907536455476,0.120428978138305,0.276629725194529
"MICAL3",4767.28604214637,-0.183261526935128,0.0727429117498535,7.30462891243627,0.120639366255123,0.277052170572289
"FRA10AC1",1372.70944160569,0.194117835738244,0.0974457253834272,7.30019712437399,0.120849398795649,0.277473614131859
"NCAPG2",9572.329898596,0.0808088448491798,0.0483988761696376,7.29850790175493,0.120929543896829,0.277596712986512
"NCOA3",2385.34198821635,0.0964994245510041,0.0742369475597952,7.29645371202167,0.121027071086519,0.277759650093934
"BMF",275.648942398505,-0.395686522144178,0.21463691842735,7.29172660456101,0.121251777311355,0.278135593566655
"CTSH",1289.61608833792,-0.154379993795561,0.0961721987676941,7.29133042002718,0.121270627721598,0.278135593566655
"NONO",48762.4791907148,0.00954559714340251,0.027677169133886,7.29146323267702,0.121264308210487,0.278135593566655
"PITHD1",2489.13658908825,-0.0697087800705142,0.0744468058811305,7.2890577992157,0.121378811103511,0.278218511670973
"PIGV",319.184468737759,0.157826307812914,0.183921460392037,7.28928502934127,0.121367990272389,0.278218511670973
"HMGN3",2703.76260290163,0.107184698589622,0.0687203295222421,7.28889523263774,0.121386553166204,0.278218511670973
"EPHA4",1708.88718047192,0.0877627238721265,0.0712148077375698,7.28515683407807,0.121564716512487,0.278565840751239
"ZNF302",1297.59948889853,0.148164196374776,0.113324921068382,7.28111825798533,0.121757457287212,0.278918180158248
"BCS1L",3720.91934737726,-0.160921120348763,0.0703233326318949,7.28081815857752,0.121771790783033,0.278918180158248
"RANBP3",5040.16552431482,-0.102208857934611,0.0801916594281686,7.27696548807313,0.121955942552144,0.279253882111571
"INVS",1321.76200068495,0.160088401339879,0.0831006786161101,7.27663538608198,0.121971732892084,0.279253882111571
"VCPIP1",1647.36669135224,0.175708790543493,0.105729891162061,7.27506188455902,0.122047026893893,0.279365137254604
"SPECC1L",2854.73346400172,-0.103539489213885,0.0587235942331943,7.27177786887847,0.122204309556738,0.279663974385861
"TAF1D",1268.50891854843,0.127656946890438,0.0838917488566934,7.26915123754878,0.122330242683373,0.279768596545603
"NAA80",251.499177020245,-0.381148777677594,0.207368844375755,7.2695124776524,0.122312916013282,0.279768596545603
"CAV2",673.895503017445,0.0565983349756265,0.130163631976637,7.26977484489231,0.122300333144286,0.279768596545603
"GCC2",3002.38829605341,0.209508497594861,0.0829783236895171,7.26605031552208,0.122479069941203,0.280047751047816
"KATNAL1",1149.93057226443,0.209346665201617,0.0964285390936959,7.26224117449203,0.122662116864361,0.280070786651462
"CNEP1R1",586.232132904409,0.288478333095293,0.114106196177921,7.26346084288556,0.122603478633574,0.280070786651462
"ZNF446",670.16634815351,-0.00487791652112914,0.131401977980696,7.26244220486342,0.12265245010514,0.280070786651462
"LHFPL2",1050.8007554602,-0.0659901315454312,0.101067852542892,7.26455204963162,0.122551038436376,0.280070786651462
"MXD3",498.98258062556,-0.250300018368302,0.136628879258543,7.26194170027605,0.122676518706265,0.280070786651462
"KCNQ5",809.559971915478,-0.127171214361408,0.130242201254588,7.26275534721583,0.122637393724541,0.280070786651462
"SEMA4D",892.662746871306,0.11907288133805,0.106522218233365,7.26460124136304,0.122548674914358,0.280070786651462
"FGD5-AS1",4909.79557785405,0.0185574037881423,0.0472314018423372,7.26060343233735,0.122740895674689,0.28015662989622
"USP14",6825.27598727639,0.143002742355391,0.056800018386975,7.25942833931157,0.122797448904417,0.280163477515681
"HINT2",770.648603830499,-0.248789099928527,0.118943225178856,7.259593365488,0.122789505302852,0.280163477515681
"PICALM",5953.20550246005,0.148960017385484,0.0599871411639026,7.2558953521289,0.122967624617733,0.28036832782204
"ZNF646",1618.49150302359,-0.148479950082719,0.106739924036742,7.2561213383803,0.122956732869145,0.28036832782204
"STK17A",1769.89203431813,0.201819951794835,0.0909908562418996,7.25635817969777,0.122945318900956,0.28036832782204
"GTF3C3",3738.61713787518,0.144845084399695,0.0638149495900031,7.254231743932,0.123047832168397,0.280490080169486
"WDR1",8548.57018294119,-0.148334459635106,0.0589510502924693,7.25323492278346,0.123095915069137,0.280538566623477
"ACADS",458.850578697039,-0.473493471156841,0.178470732090367,7.25185823299381,0.123162349948595,0.280628847454737
"ABHD14B",1049.57420532539,-0.291101873869513,0.12328613974872,7.24749949023311,0.123372908213315,0.281047406626588
"KCNC3",334.832808617707,-0.151819722422726,0.16575356476379,7.24637207484656,0.123427424500571,0.281049214918275
"BAG2",2081.15875389275,0.0947385892497977,0.0773393369581217,7.24668305363156,0.123412384867083,0.281049214918275
"ALDH4A1",869.001573834475,-0.200982935486854,0.136968018614822,7.24393621366352,0.123545286811606,0.281151861825558
"STK38L",2662.59157899722,0.187101369304955,0.0845298614355853,7.24377446809245,0.123553116761342,0.281151861825558
"HOXA3",792.871403012096,-0.25387073723983,0.115400414342584,7.24440056826148,0.123522810392726,0.281151861825558
"SGSH",1011.57351604216,-0.296516797550459,0.123452424983799,7.23897493326598,0.123785666409141,0.281595801343922
"RAB11FIP5",1737.54388029339,-0.163392947817393,0.0822814509095278,7.23863743165293,0.123802034424356,0.281595801343922
"DNAJC30",518.534887207324,-0.339041502973446,0.154159682528491,7.22947405799994,0.124247200621661,0.282546937644955
"ND6",11415.7596020569,-0.227593300296183,0.165988272639093,7.22807032654856,0.124315525779692,0.282640883579512
"DUSP11",1526.84259686726,0.0730799398644085,0.0635159026499079,7.22363851707939,0.124531467216079,0.283012975432814
"C22orf23",738.39795811638,-0.237532807135527,0.106449755620329,7.22360128370252,0.124533282891396,0.283012975432814
"NSD2",11381.9357101649,-0.0761273845291623,0.0450224428227665,7.21448855226731,0.124978398481057,0.28390121218135
"EOLA2",1849.06033677284,-0.0114095689197512,0.0811187195980629,7.21473413062671,0.124966383859511,0.28390121218135
"SLC48A1",339.452077864976,-0.406259704224541,0.175111170104825,7.21305582069104,0.125048514385614,0.283965918145117
"KLHL26",617.967687713647,-0.222550133827681,0.123792069731849,7.21232411016604,0.125084337294673,0.283965918145117
"DDX46",10717.2776754322,0.080880880369391,0.0612738347533315,7.2122431147053,0.125088303233379,0.283965918145117
"DGCR5",326.356250524107,-0.412835883660665,0.171364718954901,7.21139523828938,0.125129826427917,0.28399856267143
"MEIS2",1717.61107699922,0.126526821161997,0.0734576521957,7.20942406864987,0.125226410029258,0.28409452041113
"SRGAP3",325.917835238349,-0.103011873095188,0.146490507353674,7.20973244119938,0.125211295815715,0.28409452041113
"NUDT9",1550.32578986638,0.184701572764127,0.0841134129208972,7.20483147836376,0.125451705294334,0.284543939409194
"ZFYVE16",3575.67494256437,0.123634832057153,0.0814213977335189,7.20271702682442,0.125555558078775,0.28471777290382
"NRIP1",1854.470553848,0.217725543063758,0.0997657550480767,7.20082445461509,0.125648580388808,0.28485667252677
"MTBP",1013.73198171681,0.251528899940491,0.112088644797555,7.20036321225746,0.125671260669365,0.28485667252677
"B3GNT5",1237.85832437734,0.277903629957257,0.120601642170236,7.19908179303314,0.125734290643352,0.28493781308239
"SZT2",1381.07136969177,-0.279084063976747,0.121489147543246,7.19540949251319,0.125915084030622,0.285282296661148
"SLC25A46",3764.88027711309,0.169661059014384,0.0705757765562111,7.1948868860876,0.125940832292635,0.285282296661148
"RAD54L2",3813.39370282725,0.109976903770206,0.0752266410746474,7.19339111364616,0.126014554262375,0.28538750676347
"ID3",3534.82390749743,-0.270388810259295,0.127716095694943,7.1898871626816,0.126187409022466,0.28554123724241
"NFKB2",1149.6944403593,-0.228264287286088,0.114470911869375,7.1898023197615,0.126191597152719,0.28554123724241
"ACSS1",1102.78175369411,0.0706917390939344,0.0905097077977814,7.19007079197326,0.126178344905716,0.28554123724241
"KLHL15",3997.73500572104,0.16281825630441,0.0777408203643011,7.19021792749083,0.126171082589914,0.28554123724241
"ESRRG",578.802219513867,0.261683623495425,0.14520108030006,7.1876600278423,0.126297390356785,0.285595330733314
"RABL3",1385.02665810133,0.15902878012311,0.103353804036504,7.18847465786575,0.126257151691379,0.285595330733314
"ZNHIT1",2241.95570927795,-0.140635886647306,0.113683680363384,7.18813683061359,0.12627383723924,0.285595330733314
"EMG1",2653.9483454897,0.0166288668790077,0.0650905872086688,7.18542646543716,0.126407777912032,0.285722643815999
"KIAA2026",1216.49593118526,-0.00625546768214894,0.120289535010769,7.1854157602707,0.126408307199107,0.285722643815999
"MRPL39",2409.11698555646,-0.0230832763932614,0.071062256081105,7.18274980505669,0.126540181583505,0.285958945984496
"CCND1",2491.95197082517,-0.146048088397307,0.074468655055255,7.17957484612657,0.126697399956888,0.286252406769364
"REEP2",1047.55279640099,-0.178208025235758,0.122162365148278,7.17884663918977,0.126733484874532,0.286272118359722
"FOXG1",1878.48082173798,-0.215723096363472,0.106813442661677,7.17623354220626,0.126863050009087,0.286392723234625
"MFSD11",915.579884915483,-0.00634713113425304,0.113265580140377,7.17611374478082,0.126868992850281,0.286392723234625
"KXD1",4431.06640360813,-0.1144930956719,0.0628333293310883,7.17635512067227,0.126857019077576,0.286392723234625
"CDC16",2212.91186569912,0.163623758066061,0.0761434353214561,7.16701250515689,0.127321233298524,0.28728964071651
"FOXA1",477.245029307541,-0.226496758418475,0.148158805308296,7.16752123809326,0.127295915192507,0.28728964071651
"LRRFIP1",4985.04937486867,0.0881593734206284,0.0552674882828476,7.16472648555919,0.127435058931204,0.287298647187501
"HMGA1",17340.4811828923,-0.200944701307071,0.0944988192243736,7.16514351589467,0.127414287135415,0.287298647187501
"PSD3",1965.13554105409,-0.00584109751515168,0.0799289825790148,7.16476488262771,0.127433146287393,0.287298647187501
"SECISBP2",3455.02797277115,0.0800031737679127,0.0577939432882976,7.16536714594224,0.127403149668933,0.287298647187501
"DPH5",2582.99712126457,0.100739819087741,0.0605262096876056,7.16184323837371,0.127578755560238,0.28756064614967
"CCDC77",1007.52132092082,0.229759527224587,0.120632631988308,7.15894603077652,0.127723298425759,0.287762461547958
"BAP1",9338.44748707206,-0.105635809893256,0.052231358724807,7.15940463261751,0.127700408539705,0.287762461547958
"KRR1",2322.43438752513,0.213178759624292,0.0873676067483473,7.15759490063755,0.127790758469117,0.287772542239712
"SPIRE2",786.642638696208,-0.231514675826778,0.0866635259949941,7.15721072906319,0.127809945616983,0.287772542239712
"ENY2",2714.4380112244,0.122325838625769,0.0764060787883963,7.15665335305346,0.127837788046467,0.287772542239712
"BCORL1",3945.16976450571,-0.178217012421464,0.0757231179274159,7.15676625036247,0.127832148070951,0.287772542239712
"ANGEL1",2934.01106809108,-0.130009415027084,0.0629706294841627,7.15596898485364,0.127871981724751,0.287787598362244
"NEMF",3579.10663545551,0.131278009221596,0.0675595938278991,7.15509974291791,0.127915424564628,0.287823459617141
"MRPS34",7549.90212141245,-0.184307314678861,0.0999015712992127,7.15385242615889,0.127977786540005,0.28790186638746
"FOXD2-AS1",332.97461978387,-0.331084167301198,0.16741053220144,7.15096674225413,0.128122169237517,0.288042958937851
"ABAT",369.475167837259,0.0881456806266107,0.16353857264166,7.15094827238855,0.128123093844668,0.288042958937851
"AGFG1",4735.75656382544,0.133068608078133,0.0662444197634012,7.15109807451944,0.128115594881281,0.288042958937851
"MEF2C",1430.65221590789,0.257241281888375,0.0999826622628639,7.14839974254875,0.128250733023221,0.288267974140056
"NOXO1",858.71072858828,-0.242037854752235,0.131917892753188,7.14737722888839,0.128301976977451,0.288282892979441
"AP1S1",2150.20975019277,-0.0396421045807152,0.0776008750550228,7.14716778674733,0.128312475638465,0.288282892979441
"TAF1C",2928.54452809854,-0.1980877970018,0.130414474201816,7.14517913398237,0.128412199865403,0.288445007984482
"NKRF",6706.86356608738,0.024881990290927,0.0557066826678133,7.14401547180734,0.128470586721711,0.288514219546955
"DVL3",4801.64427440759,-0.162876828565633,0.0712264747748354,7.13917950113967,0.12871349420364,0.288997701685126
"CIAO2B",2517.88582233841,-0.334027875465234,0.133002015331899,7.13845038294642,0.128750154004411,0.289017992136484
"FKBP3",5135.56903077968,0.154421478784939,0.0614415872852281,7.13589813387568,0.128878555971782,0.289244172272148
"DDRGK1",2691.76513881042,-0.175936765877807,0.0781615767844492,7.1324189391454,0.129053782026576,0.289575320897291
"TP53INP1",326.309784778209,0.190712509497565,0.158823131445532,7.12984730688029,0.129183440692622,0.289804103766488
"NECTIN3",2788.0407124471,0.179696157478318,0.0793019229231375,7.12866166461282,0.129243259790698,0.289876147307626
"TRIM71",369.183283444067,-0.386857447426617,0.179226108040038,7.12686036163242,0.129334189598757,0.290017922368579
"MSMO1",3039.40072396412,0.0674795812816569,0.0675289848419853,7.12450262697541,0.129453297144767,0.290222808662031
"MED12",4772.81209551541,-0.148121832312488,0.0658422404291245,7.12325263278535,0.129516485068425,0.290302267196
"LRATD2",6801.68496625804,-0.0206051421317126,0.0449699201526797,7.12251210987972,0.129553932326532,0.290324008124333
"COQ2",1272.04047815689,-0.00597053300436093,0.0886310754975088,7.12187232300857,0.12958629352779,0.29033434457843
"SNX6",5147.21285398598,0.05787091563325,0.0651731408936754,7.12019119759583,0.129671362395209,0.290462741327567
"MCF2L",263.727767769408,-0.241064353002216,0.197358220378899,7.11881803550352,0.129740885764282,0.290494091108857
"EMC9",924.201107646339,-0.0202554146721117,0.119383168330872,7.11926459220183,0.129718272776351,0.290494091108857
"BRPF1",2890.44341055152,-0.16513664031583,0.0691883226187778,7.1174166749218,0.12981187222268,0.290532618507543
"DNLZ",315.110747895261,-0.461825641433328,0.24669113357358,7.11738201933161,0.129813628168094,0.290532618507543
"CCDC91",1020.34438921767,0.16138297049212,0.096704127956967,7.1162734852403,0.12986980742739,0.290538357000847
"TRMT11",948.038220937922,0.173959662272996,0.125731617538009,7.11623558552708,0.129871728537988,0.290538357000847
"TPST2",1052.6329252809,-0.29276267871168,0.137726608662097,7.11305104699443,0.130033244148231,0.29083750182192
"GATA3",955.39504099749,-0.21944140140339,0.103232462994631,7.11148990774166,0.13011249063366,0.290890382371791
"HBP1",608.815054375323,0.299341145030574,0.126610668711849,7.11191029380734,0.130091146639168,0.290890382371791
"USP47",4531.41246905361,0.0819290159022545,0.0621384244244865,7.108353454623,0.130271837588685,0.291184412879815
"LEPROTL1",1986.27596944139,0.0349589687350706,0.0818438616363883,7.10681024737534,0.130350305907625,0.291297575974259
"EFNA4",253.939328005242,0.0353550407026004,0.171842003598558,7.10229528324467,0.130580130800457,0.291748859398929
"TOP3A",2809.45329368754,-0.153310728053946,0.0731058250610645,7.10114500461293,0.130638742954498,0.291778051338297
"NDUFB4",3674.64101549562,-0.0592133320454959,0.063598301365423,7.1009443497536,0.130648969752454,0.291778051338297
"TLCD4",1009.04821817665,-0.0198886089496923,0.116228002579214,7.09878486333872,0.130759079191618,0.291961640115642
"TMSB4X",490.789454210271,0.0443081584767799,0.116012897896991,7.09532528356368,0.130935656799519,0.292293530423163
"EFL1",1657.06599986524,0.215555961967869,0.0818612335137176,7.09341557046275,0.131033222920757,0.292386566734886
"GSK3A",5902.03928724389,-0.126690199480801,0.0555986840857082,7.09392423238279,0.131007229145292,0.292386566734886
"TADA1",1841.61262403091,0.172830170312509,0.0795735825247023,7.08988644955423,0.131213699759616,0.292602075998479
"HSD17B12",5450.9521537698,0.106207312357122,0.0582312292135704,7.09029775779436,0.131192653963551,0.292602075998479
"PATL1",4137.56433357218,0.12989938347801,0.0602815816524629,7.09088389072906,0.131162668116292,0.292602075998479
"PIAS3",2247.0510165233,0.00821314148792344,0.0803540543493071,7.08916031949667,0.131250861925778,0.292622580082979
"CHDH",993.869719271309,-0.301155721999956,0.122431261110911,7.0867239146304,0.131375623994163,0.292838336994232
"GLB1L2",1276.93153299265,-0.165597462727434,0.099064349456973,7.08599736689666,0.13141284976945,0.29285892377801
"LZIC",1449.35438827114,0.218688190968302,0.0879772630872492,7.08239982810437,0.131597318206295,0.293207568226675
"MMD",638.106796119685,0.0749512361237266,0.127098751508656,7.0790901122071,0.131767238583924,0.293523657079752
"LINC00987",297.667812581731,-0.385926500102879,0.205371237054734,7.07597307314535,0.131927451539062,0.293792695639836
"NAA60",1751.25426504044,-0.24896552985978,0.0996031381599404,7.0756479576857,0.131944172494656,0.293792695639836
"BCAP29",1754.28915503311,0.184113044154564,0.097067776993944,7.07120798869977,0.132172718982149,0.294238969938345
"PIP4K2A",2622.33226836021,0.11242565631801,0.0679354506042495,7.07041678002025,0.13221348450023,0.29426582407252
"LSR",1041.71770035045,-0.281665985703751,0.138937580496744,7.06988226807727,0.132241030754945,0.29426582407252
"FBH1",4101.26117715123,-0.052977225362451,0.0669376072157829,7.06884022687518,0.132294747883162,0.294322761450462
"STAT2",1091.43647013225,0.164768401184882,0.127128011308913,7.06796221255428,0.132340025022528,0.294360901745473
"MRFAP1",22473.2112707222,-0.0201682258434357,0.0411540725245038,7.06651952938307,0.132414451765807,0.294463848847107
"ATP2A2",25123.1305740844,0.00221380198427928,0.031346456392492,7.06362279440719,0.132564008033674,0.294733790067219
"LIN7A",907.360321800303,-0.024084073135309,0.0996813656980741,7.06230625481032,0.132632031334656,0.294800238009664
"RTKN",1218.75369907089,-0.108916677810547,0.0952204883706219,7.06147164257231,0.132675170917506,0.294800238009664
"ALS2",2148.79235951256,0.111050248364992,0.0870581193720317,7.0614087705892,0.1326784211782,0.294800238009664
"KIF16B",1064.70516089836,0.16368382623899,0.099379969221424,7.0593253539663,0.13278616793202,0.294914386557573
"TFE3",2004.36945900922,-0.0204044936456098,0.0786418481102848,7.05957391331128,0.13277330911732,0.294914386557573
"CHTF8",4571.44486882631,-0.10785765731025,0.0547237354981937,7.0587749604756,0.132814645723168,0.294915033574173
"NOS2",276.602558550863,-0.465994430392282,0.189851094179795,7.0574989485317,0.132880689190585,0.294999077233416
"CEP152",779.244416305678,0.104568564463224,0.129057301544686,7.05681348188034,0.132916179850134,0.295015271483231
"TMEM268",1202.48476747464,0.225846587081859,0.0893210936439113,7.05560263181337,0.132978894015716,0.295091870219816
"FKBP9",1353.13853779903,-0.136437229190358,0.0839661792123825,7.05445734696946,0.133038237370204,0.295160957931391
"GEMIN6",1406.41218627057,0.116106274163585,0.0889761171594178,7.05135522938076,0.133199097070753,0.295455194541296
"RBM34",3237.39360668607,0.149311207914006,0.0642401284455511,7.04721264411154,0.133414188915834,0.295869575800418
"RRM1",15545.3215223988,0.0576695653622044,0.0520833033888874,7.04324047254983,0.133620732396702,0.29626482794378
"VPS41",3208.99446168753,0.163431071703236,0.0695659812322099,7.04006891320518,0.133785856969321,0.296568097769069
"GNL2",5560.14525382935,0.074320545712846,0.0478587925407812,7.03440117010405,0.134081410472736,0.297130030999144
"UBXN1",3614.8132465453,0.0706631100087052,0.0804919446348836,7.03411883550666,0.134096148941791,0.297130030999144
"DNPEP",1625.13462809712,-0.208901198573926,0.0937721207868673,7.03339052316966,0.134134175276911,0.297151360559458
"MARCKS",13222.3948171749,0.049499535563432,0.0409367184175705,7.02939647113635,0.134342887297814,0.297550726036626
"IPP",678.114676302183,-0.0999284644885373,0.12224387970124,7.0282688244414,0.134401867281635,0.297584282242626
"KLF3",2949.39755800517,0.0958556995519249,0.0625343263991931,7.02801931100544,0.134414920947974,0.297584282242626
"POGLUT2",794.340327805305,0.0646014459191009,0.105664724604328,7.02388570842919,0.134631346118602,0.298000375383739
"IPO8",7485.82696456777,0.174136962356126,0.0718658716945902,7.02184473172127,0.134738324640453,0.298174088560291
"RNASEL",498.803185093976,0.260607477326349,0.149918107951495,7.01898743714213,0.134888221975327,0.298293350259624
"MBTD1",1736.61547769081,0.159273043685784,0.106286810017199,7.01870282433327,0.134903161516355,0.298293350259624
"GNA11",5580.03370406578,-0.186819699021178,0.0810656854984605,7.01864391708244,0.134906253792272,0.298293350259624
"SLC6A6",1458.41135974506,0.183154162349691,0.115868458483032,7.01891188491521,0.134892187620499,0.298293350259624
"HINFP",951.416663765509,0.0704960940454031,0.0967597137223294,7.01630011103015,0.135029342353067,0.298502431658598
"PARP3",280.186570592822,-0.277348279310075,0.207991887116924,7.01492908250378,0.135101391836781,0.298598619093418
"CKS2",5093.6130120956,0.100850965611667,0.0626570175964299,7.01315694129005,0.135194572688851,0.298741460199251
"CLDND1",3492.54949410583,0.119617881680817,0.0615064702210389,7.01258187465703,0.13522482291928,0.29874521161411
"EFR3B",666.141315950337,0.0389672756233035,0.121866542409429,7.01159605447958,0.135276694485217,0.298796718260254
"PLPP3",1056.31004286043,-0.0679129184277599,0.103342312981057,7.00884918975515,0.135421324557946,0.299053043235498
"PITPNA",5179.14444749073,-0.124666065561805,0.0585896485637147,7.00787792717097,0.135472498218229,0.299102922316382
"ZC3H12C",807.195089845138,0.116906929372942,0.125466895094643,7.0051667091231,0.1356154402627,0.299355348411103
"TBCCD1",1204.03659367657,0.214452502291181,0.0990967161314536,7.00457700286108,0.135646549355541,0.299360861823883
"PPWD1",2501.90947692289,0.194877577674675,0.077939774288122,7.00402951329391,0.135675437235502,0.299361471909543
"CENPU",3365.57368981072,0.0122385944501706,0.0882084136318967,7.00215724212836,0.13577426893794,0.299457321964461
"KIF4A",5645.74847297837,0.118965920227115,0.0576564265280259,7.00212220225802,0.135776119220052,0.299457321964461
"TPP1",2864.29898418068,-0.169816802978482,0.0704252422122017,7.0005503942262,0.135859142444373,0.29957728290737
"TTC39C",1184.74161536286,0.258982438808901,0.107335213170429,6.99627690904305,0.136085104563829,0.29998236963639
"DYNLT1",3037.54062208468,-0.110504536578463,0.0653310245310672,6.99599180201045,0.136100191977821,0.29998236963639
"SEMA3D",404.986095751152,0.248124506759943,0.157616171005169,6.99104482809349,0.136362222683539,0.300496616667622
"PLXND1",712.189116925104,-0.336693541473669,0.135735670427497,6.99047566154547,0.13639239992132,0.300499827411408
"RIC1",1925.13454112405,0.0717431334154029,0.0762356091883577,6.98815878001199,0.136515304382885,0.300707290475394
"SETD1B",3670.36333190831,-0.163246875582293,0.0940593492422721,6.98558370720855,0.136652024512096,0.300945092079576
"RHOU",1157.76543219823,0.217363647502871,0.0902202159458417,6.98341771779877,0.136767122214289,0.301135185127969
"KBTBD6",4019.80201428599,0.0906305308153178,0.0580345920505381,6.98212758981759,0.136835720125694,0.301222836035164
"SLC7A3",265.385631354317,-0.142995490925212,0.209726374435217,6.98099008974728,0.136896228795582,0.301292646589856
"CSRNP2",1521.30469634643,-0.0191725433863969,0.0729626722458464,6.97666921736641,0.137126299052534,0.301612366754092
"RSL24D1",3485.66996302217,0.0854153565457753,0.0663962958185652,6.97763502216924,0.137074842790948,0.301612366754092
"LMNB1",12958.5309042733,0.0956951748699582,0.0418997237906923,6.97663771934356,0.137127977506376,0.301612366754092
