"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FASTKD3",1435.16242697591,0.661668587746139,0.0914780355470625,221.464312375524,9.07431347843325e-47,8.72922462279356e-45
"IGFBP2",1939.67217607703,-1.10237812654034,0.127813851076695,220.187991199948,1.7079525738813e-46,1.63109470805664e-44
"NIPSNAP2",2978.80339384848,-0.301162297088266,0.0844910652953014,219.813868643962,2.05581297059777e-46,1.94917691651137e-44
"MTPAP",3932.73722620122,0.519687956690859,0.0739323634292186,219.62937486494,2.25260239723478e-46,2.12050335665408e-44
"SHISA5",2185.42503656274,-0.255179465603123,0.108796649994677,219.192357204833,2.79720642080641e-46,2.61449527800054e-44
"DNAJC3",3644.82271689242,0.918429948990337,0.0900996218289429,218.939761883701,3.17014157893686e-46,2.94220393442316e-44
"UBIAD1",2929.10049229112,0.502700368196396,0.0658244217539285,217.874443565488,5.37415840956989e-46,4.95286948809242e-44
"FBLN1",1654.53588792204,-0.608726603144309,0.13760451676096,217.693734115648,5.87751761319225e-46,5.37915309890699e-44
"DDX46",5386.99765981632,-0.0985189446399473,0.103562790202479,217.647391435748,6.01402880155582e-46,5.46613003970373e-44
"CDK2AP2",3261.36887804531,0.611837753950245,0.0995284593473773,216.932967433196,8.56812548447094e-46,7.73420039450976e-44
"SIX1",5443.96006047215,0.0711392865026666,0.0572678119808021,215.87247394606,1.44897287138759e-45,1.29027118054169e-43
"GFPT1",5049.21384832825,0.888686029072306,0.0829083877585418,215.880326549298,1.44334694034869e-45,1.29027118054169e-43
"PDAP1",2677.44769469803,-0.534990587561609,0.145469097598708,215.380607237276,1.84878405070032e-45,1.63524328887111e-43
"PA2G4",16784.4550136119,-0.296856779680766,0.0673121605714805,214.718367355551,2.56663830650575e-45,2.25504841609595e-43
"DARS2",7352.72137537358,-0.395204552159161,0.0812360356558345,214.162646853217,3.38004727667969e-45,2.9500425867127e-43
"CALR",14144.6475208458,-0.0281288390912973,0.107634856304338,212.300704668096,8.50122151509835e-45,7.37089462812376e-43
"SLC6A9",482.596222642192,-1.62234767014872,0.166773699987128,212.141937521012,9.19676965806054e-45,7.9218449231098e-43
"MYC",7179.77242089981,-0.588605418717373,0.0702707360011152,212.033826677887,9.70268582489751e-45,8.30335691469638e-43
"HEXIM1",5030.63220409926,0.672465342782027,0.0767022957450227,211.672474935339,1.16044528190908e-44,9.86677959372892e-43
"FARSB",3685.51028013712,0.0410168175213654,0.0819506795538424,211.652122754457,1.17220270379169e-44,9.90285861107095e-43
"KDELR2",6098.43947281177,0.224489881698593,0.0936745773083329,211.304721197035,1.3923014146182e-44,1.1687350537104e-42
