"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000131845","ZNF304","protein_coding",60.7509843492046,0.0367031476865595,0.171907228357758,0.251752913213752,0.801232055011439,0.879315395931795
"ENSG00000119397","CNTRL","protein_coding",99.1219483702062,0.032418329939029,0.14298618357695,0.251463836129326,0.801455518633875,0.879499458683081
"ENSG00000105821","DNAJC2","protein_coding",752.483485598141,0.0199690344016529,0.0746577261320139,0.251001078856179,0.801813275078896,0.879830855537609
"ENSG00000159110","IFNAR2","protein_coding",138.168082555889,-0.0305115610360109,0.135073263893105,-0.250614801982697,0.802111936550863,0.879961726184058
"ENSG00000181135","ZNF707","protein_coding",31.9615478209246,-0.039881688047474,0.21337186765576,-0.250583756644825,0.802135941434535,0.879961726184058
"ENSG00000185614","INKA1","protein_coding",9.03685034701992,0.037449634294097,0.272099081668396,0.250558279693788,0.802155640868297,0.879961726184058
"ENSG00000261115","TMEM178B","protein_coding",38.9063340438023,-0.0391634236457856,0.200344940923073,-0.250725924022012,0.80202601627151,0.879961726184058
"ENSG00000198039","ZNF273","protein_coding",60.6756840489798,0.0364924301580726,0.170682140095641,0.250412467812561,0.802268388783914,0.880024220944435
"ENSG00000147684","NDUFB9","protein_coding",2690.26794040692,0.0272467082770857,0.113740459101118,0.250246249804597,0.802396920601332,0.880104019488822
"ENSG00000026036","RTEL1-TNFRSF6B","protein_coding",67.1415250629914,-0.0355640599920208,0.167565302761917,-0.249661951993634,0.80284878444827,0.880113792297431
"ENSG00000103187","COTL1","protein_coding",958.777681121234,0.0156896866517784,0.0643291146641521,0.24987789702269,0.80268177673174,0.880113792297431
"ENSG00000140153","WDR20","protein_coding",151.819895332063,0.0282399205607752,0.126513432904795,0.249860814112771,0.80269498799633,0.880113792297431
"ENSG00000153015","CWC27","protein_coding",374.124323663855,-0.0213634654871869,0.0912679051923296,-0.250001649960798,0.802586072659947,0.880113792297431
"ENSG00000175395","ZNF25","protein_coding",18.4999753721927,0.039990202343286,0.241729579898782,0.249733052568992,0.802793795641303,0.880113792297431
"ENSG00000273325","","lncRNA",8.79307691405875,0.0356443095296133,0.281126493173012,0.250149469162022,0.802471760875399,0.880113792297431
"ENSG00000286614","","transcribed_unprocessed_pseudogene",8.92474039500994,-0.0362641775619158,0.274598101641834,-0.249944804039349,0.802630033964958,0.880113792297431
"ENSG00000290879","","lncRNA",22.4621518699662,0.0405384718284668,0.231656936193356,0.249657655430431,0.802852107418687,0.880113792297431
"ENSG00000168434","COG7","protein_coding",129.917357901054,0.0301159284167165,0.131698197498756,0.24946932803618,0.80299776369654,0.880212305832023
"ENSG00000085274","MYNN","protein_coding",131.707625455479,-0.0291237898463297,0.127757911479811,-0.249381426407825,0.803065750965553,0.880225674099176
"ENSG00000226781","TBCAP1","processed_pseudogene",202.309069228282,0.0263214713635025,0.112231829629475,0.249070838391702,0.803305986332414,0.880427825381486
"ENSG00000290860","CCT6P3","lncRNA",24.1828520519356,-0.0401160422084088,0.224476734791425,-0.248883976194263,0.803450530512365,0.880525077791997
"ENSG00000299022","","lncRNA",73.662122924214,0.0348961294591459,0.161376646284402,0.24863150597409,0.803645835375778,0.880677942955036
"ENSG00000111445","RFC5","protein_coding",649.801619242195,-0.017764800557409,0.0765673880983849,-0.248477113934957,0.803765275369441,0.880747655889961
"ENSG00000213904","LIPE-AS1","lncRNA",93.2292538008213,-0.0321664998758423,0.146071755341324,-0.248303624794747,0.803899494633733,0.880833552804807
"ENSG00000266412","NCOA4","protein_coding",554.133684674247,-0.0205635229766488,0.0768855166966783,-0.248028223207744,0.804112569977611,0.88100583448172
"ENSG00000120658","ENOX1","protein_coding",47.8232457711648,-0.0373800011488727,0.184907667582915,-0.247924693651771,0.804192673483488,0.881032415078744
"ENSG00000258559","","lncRNA",11.5546826971708,-0.0377788840798004,0.262960794816351,-0.247418162233381,0.804584619619164,0.881400607119258
"ENSG00000130529","TRPM4","protein_coding",34.2638862300102,0.0393843011412297,0.204536095289378,0.247162210022388,0.804782690148881,0.881424367403524
"ENSG00000143398","PIP5K1A","protein_coding",433.599162497939,0.021441254876055,0.0890605544476621,0.247101361782497,0.804829779857715,0.881424367403524
"ENSG00000144746","ARL6IP5","protein_coding",478.95768614504,0.0197720533753732,0.0800662360420103,0.247242084557226,0.804720877298035,0.881424367403524
"ENSG00000172262","ZNF131","protein_coding",267.922247788581,-0.0226671201881917,0.0976440965490813,-0.247126927570564,0.804809994720677,0.881424367403524
"ENSG00000168297","PXK","protein_coding",112.993353418927,0.0306173759949251,0.13712161376594,0.246711073881377,0.805131835720378,0.881632771526958
"ENSG00000232593","KANTR","protein_coding",103.489220598883,-0.0324322748793059,0.146743141819084,-0.246739926207566,0.805109505017743,0.881632771526958
"ENSG00000047056","WDR37","protein_coding",56.9050814134544,0.0369255882418893,0.178451380148998,0.245867234947845,0.805785008106237,0.882041911669472
"ENSG00000136237","RAPGEF5","protein_coding",32.4169897969845,-0.0389838815660391,0.207281161771258,-0.245913635067933,0.805749088630731,0.882041911669472
"ENSG00000136295","TTYH3","protein_coding",553.733926545767,-0.0195099477741669,0.0819291896407161,-0.245985397144057,0.805693536647691,0.882041911669472
"ENSG00000164898","FMC1","protein_coding",1466.8509869367,-0.0158669157830472,0.066088422357421,-0.246034477348093,0.805655543569901,0.882041911669472
"ENSG00000259408","","lncRNA",9.0123489726103,-0.0355478433125942,0.274455419133525,-0.245893317544027,0.805764816875844,0.882041911669472
"ENSG00000155827","RNF20","protein_coding",201.040766424793,-0.0255407208423851,0.11123099431364,-0.245773775434394,0.805857358660791,0.882059910336568
"ENSG00000104059","ENTREP2","protein_coding",20.8496071019999,-0.0396098223070656,0.2322938930405,-0.245403785715318,0.806143798043872,0.882312223499006
