"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000120519","SLC10A7","protein_coding",183.166778903336,1.24754321159392,0.136115130328329,9.41715927186535,4.63456851307629e-21,2.04816771514859e-19
"ENSG00000158480","SPATA2","protein_coding",226.391071737579,1.16767863926585,0.128087143237056,9.36649178678967,7.49834423103175e-21,3.28614935924967e-19
"ENSG00000119632","IFI27L2","protein_coding",198.613674715249,1.23331217749351,0.136342162589568,9.3177028559804,1.18886279775249e-20,5.16713177965317e-19
"ENSG00000056972","TRAF3IP2","protein_coding",136.481497291075,1.46704024131309,0.162832073566758,9.28077170710055,1.68255455408585e-20,7.25291344257171e-19
"ENSG00000136052","SLC41A2","protein_coding",101.247744175122,1.72712093335107,0.193415752975447,9.22991141652582,2.70855808244134e-20,1.15494380720749e-18
"ENSG00000117682","DHDDS","protein_coding",190.786895629029,1.23008075289518,0.137681875805054,9.18710196252534,4.03567180803828e-20,1.70242765014492e-18
"ENSG00000091986","CCDC80","protein_coding",142.916187979377,1.49494366075178,0.167839057588851,9.17713423350422,4.42716251147203e-20,1.85764209956101e-18
"ENSG00000052749","RRP12","protein_coding",285.396278993155,1.08362268477557,0.122250232938956,9.14363806549661,6.03859252877036e-20,2.51374338592111e-18
"ENSG00000129226","CD68","protein_coding",48.8199349392468,3.78290307747206,0.424349323518953,9.05870124222365,1.32012978522998e-19,5.42387698478475e-18
"ENSG00000197712","FAM114A1","protein_coding",103.440032837116,1.62149594624953,0.185256099600886,9.04360488307783,1.51588430796143e-19,6.21197577317079e-18
"ENSG00000125657","TNFSF9","protein_coding",108.303014006402,1.54171210056314,0.175959293869312,9.03132686648343,1.69602673124073e-19,6.91426711596512e-18
"ENSG00000198018","ENTPD7","protein_coding",233.957146217007,1.07195891093426,0.122555071717944,8.99503638888252,2.36153970538343e-19,9.48041016077209e-18
"ENSG00000115520","COQ10B","protein_coding",223.035362441863,1.07612140417429,0.124063024346874,8.93066994251024,4.23436655661926e-19,1.66183087472095e-17
"ENSG00000198855","FICD","protein_coding",72.1275688471101,1.97443055073844,0.229301199150568,8.89776699594864,5.69814864560855e-19,2.22523988073678e-17
"ENSG00000204186","ZDBF2","protein_coding",243.376221634418,1.08770635575569,0.125908413727239,8.88835132443677,6.20223052501552e-19,2.41611335785605e-17
"ENSG00000121931","LRIF1","protein_coding",142.586218096544,1.31623246273456,0.153577587319591,8.85095422063631,8.67741497109856e-19,3.33911160973224e-17
